Pixel;q_z(A^-1);Intensity
879.000000;0.214634;11767.950000
880.000000;0.212151;11915.160000
881.000000;0.209667;12076.170000
882.000000;0.207183;12216.840000
883.000000;0.204699;12440.780000
884.000000;0.202214;12658.170000
885.000000;0.199730;12904.220000
886.000000;0.197245;13180.110000
887.000000;0.194761;13395.070000
888.000000;0.192276;13695.970000
889.000000;0.189791;13974.110000
890.000000;0.187306;14319.920000
891.000000;0.184820;14695.260000
892.000000;0.182335;15098.840000
893.000000;0.179849;15551.540000
894.000000;0.177364;16041.420000
895.000000;0.174878;16437.740000
896.000000;0.172392;16977.540000
897.000000;0.169906;17623.180000
898.000000;0.167420;18134.180000
899.000000;0.164934;18797.830000
900.000000;0.162447;19539.630000
901.000000;0.159961;20234.380000
902.000000;0.157474;21077.950000
903.000000;0.154988;21882.740000
904.000000;0.152501;22744.430000
905.000000;0.150014;23872.880000
906.000000;0.147527;24828.780000
907.000000;0.145040;25962.660000
908.000000;0.142552;27425.050000
909.000000;0.140065;28364.420000
910.000000;0.137578;30126.670000
911.000000;0.135090;31693.880000
912.000000;0.132602;32835.760000
913.000000;0.130115;35208.800000
914.000000;0.127627;36641.500000
915.000000;0.125139;38500.620000
916.000000;0.122651;41384.920000
917.000000;0.120163;28245.910000
918.000000;0.117675;8294.408000
919.000000;0.115186;7592.947000
920.000000;0.112698;7354.026000
921.000000;0.110210;7271.158000
922.000000;0.107721;6959.605000
923.000000;0.105233;6483.158000
924.000000;0.102744;6546.842000
925.000000;0.100255;6555.947000
926.000000;0.097766;6606.303000
927.000000;0.095278;6648.908000
928.000000;0.092789;6710.961000
929.000000;0.090300;6721.197000
930.000000;0.087811;6802.211000
931.000000;0.085322;6846.066000
932.000000;0.082832;6907.750000
933.000000;0.080343;7009.855000
934.000000;0.077854;7092.079000
935.000000;0.075365;7138.461000
936.000000;0.072875;7314.697000
937.000000;0.070386;7449.645000
938.000000;0.067896;7613.000000
939.000000;0.065407;7781.829000
940.000000;0.062917;8014.500000
941.000000;0.060428;8283.487000
942.000000;0.057938;8751.000000
943.000000;0.055448;9315.224000
944.000000;0.052959;9993.171000
945.000000;0.050469;10089.800000
946.000000;0.047979;10463.220000
947.000000;0.045489;10833.800000
948.000000;0.042999;11837.470000
949.000000;0.040509;12692.030000
950.000000;0.038019;13916.010000
951.000000;0.035529;15314.470000
952.000000;0.033040;18067.580000
953.000000;0.030550;21879.680000
954.000000;0.028060;30064.670000
955.000000;0.025569;29870.500000
956.000000;0.023079;22931.530000
957.000000;0.020589;23335.740000
958.000000;0.018099;25051.950000
959.000000;0.015609;28325.990000
960.000000;0.013119;31441.880000
961.000000;0.010629;35873.240000
962.000000;0.008139;42565.740000
963.000000;0.005649;50147.800000
964.000000;0.003159;57738.110000
965.000000;0.000669;62577.500000
966.000000;-0.001821;59878.930000
967.000000;-0.004312;26056.720000
968.000000;-0.006802;682.934200
969.000000;-0.009292;650.289500
970.000000;-0.011782;646.684200
971.000000;-0.014272;640.460500
972.000000;-0.016762;629.618400
973.000000;-0.019252;628.144700
974.000000;-0.021742;626.513200
975.000000;-0.024232;615.657900
976.000000;-0.026722;611.526300
977.000000;-0.029212;606.052600
978.000000;-0.031702;597.552600
979.000000;-0.034192;594.881600
980.000000;-0.036682;585.236800
981.000000;-0.039172;581.934200
982.000000;-0.041661;574.394700
983.000000;-0.044151;567.000000
984.000000;-0.046641;559.171100
985.000000;-0.049131;557.605300
986.000000;-0.051620;552.657900
987.000000;-0.054110;557.763200
988.000000;-0.056600;548.118400
989.000000;-0.059089;550.855300
990.000000;-0.061579;544.631600
991.000000;-0.064068;540.552600
992.000000;-0.066558;536.671100
993.000000;-0.069047;533.986800
994.000000;-0.071536;534.407900
995.000000;-0.074025;527.000000
996.000000;-0.076515;526.815800
997.000000;-0.079004;519.342100
998.000000;-0.081493;515.315800
999.000000;-0.083982;513.328900
1000.000000;-0.086471;517.052600
