# q_AB (nm^-1)   I_AB
3.515009066752672329e-02 2.586652424781867266e+08
8.467090103197763562e-02 2.488093267945440710e+08
1.341917113964285480e-01 2.712959842512625456e+08
1.837125217608794603e-01 1.988612769054674072e+11
2.332333321253303726e-01 2.869209182278431396e+11
2.827541424897812572e-01 4.122384566484483032e+11
3.322749528542321973e-01 2.886820028085194092e+11
3.817957632186831374e-01 2.233795905343271484e+11
4.313165735831340220e-01 1.623091732875381470e+11
4.808373839475849065e-01 1.134394588759140625e+11
5.303581943120359021e-01 8.428907114988429260e+10
5.798790046764867867e-01 6.820129362066363525e+10
6.293998150409376713e-01 5.403425100641973877e+10
6.789206254053885559e-01 4.665070498214632416e+10
7.284414357698395515e-01 3.968981591746166229e+10
7.779622461342904360e-01 3.691986560391739655e+10
8.274830564987413206e-01 3.249934172894157410e+10
8.770038668631922052e-01 2.954580007609037399e+10
9.265246772276430898e-01 2.695582017567095184e+10
9.760454875920940854e-01 2.512959952506447601e+10
1.025566297956544970e+00 2.400408493168721771e+10
1.075087108320996077e+00 2.313960076043545532e+10
1.124607918685446961e+00 2.247831643604411697e+10
1.174128729049897846e+00 3.247317912488727951e+10
1.223649539414348730e+00 5.421927009169622040e+10
1.273170349778799615e+00 4.868877182088211823e+10
1.322691160143250499e+00 4.383660683057631683e+10
1.372211970507701384e+00 3.878206365852115631e+10
1.421732780872152269e+00 3.557078200751949310e+10
1.471253591236603153e+00 3.239394836261466599e+10
1.520774401601054038e+00 2.968104833625728226e+10
1.570295211965504922e+00 2.764880279693855667e+10
1.619816022329955807e+00 2.610572624013644409e+10
1.669336832694406692e+00 2.414727602504043961e+10
1.718857643058857576e+00 2.305565832766257095e+10
1.768378453423308461e+00 2.672657812493519974e+10
1.817899263787759345e+00 2.680369166866856003e+10
1.867420074152210674e+00 2.521542402441781616e+10
1.916940884516661558e+00 2.388428166718905258e+10
1.966461694881112443e+00 2.278485072621788788e+10
2.015982505245563328e+00 2.204016685233462906e+10
2.065503315610014212e+00 2.119856972301312637e+10
2.115024125974465097e+00 2.057848367053718567e+10
2.164544936338915981e+00 1.996282523102482605e+10
2.214065746703366866e+00 1.972910915981407166e+10
2.263586557067817751e+00 1.966920236677487183e+10
2.313107367432268635e+00 1.951678265966509628e+10
2.362628177796719520e+00 1.926847565220714569e+10
2.412148988161170404e+00 1.950624269330295944e+10
2.461669798525621289e+00 1.989201074246266556e+10
2.511190608890072173e+00 2.025560278386500931e+10
2.560711419254523058e+00 2.137952484628375626e+10
2.610232229618973943e+00 2.331926604917564392e+10
2.659753039983424827e+00 2.554731460985727692e+10
2.709273850347875712e+00 2.794717392782140350e+10
2.758794660712326596e+00 3.101163991631829834e+10
2.808315471076777925e+00 3.497556367643746185e+10
2.857836281441228810e+00 3.735887517837921906e+10
2.907357091805679694e+00 3.779890996476548767e+10
2.956877902170130579e+00 4.013230974659291077e+10
3.006398712534581463e+00 4.151579908377310181e+10
3.055919522899032348e+00 4.146309080201737976e+10
3.105440333263483232e+00 3.984854610413177490e+10
3.154961143627934117e+00 3.677033671490990448e+10
3.204481953992385002e+00 3.347924690771005630e+10
3.254002764356835886e+00 2.963048628703516769e+10
3.303523574721286771e+00 2.900669989657423782e+10
3.353044385085737655e+00 2.656866352647428513e+10
