# chi (deg)   I
-8.994260203397396936e+01 1.276026522272438812e+11
-8.982780610192187964e+01 1.247889301404985046e+11
-8.971301016986978993e+01 1.244993932705901184e+11
-8.959821423781770022e+01 1.245065455570197296e+11
-8.948341830576561051e+01 1.302493492865503235e+11
-8.936862237371352080e+01 1.329037344414688416e+11
-8.925382644166145951e+01 1.329275280232218933e+11
-8.913903050960936980e+01 1.334270426153840332e+11
-8.902423457755728009e+01 1.359144024164710541e+11
-8.890943864550519038e+01 1.360329675412465210e+11
-8.879464271345310067e+01 1.365657190530213470e+11
-8.867984678140101096e+01 1.410337382134442139e+11
-8.856505084934894967e+01 1.420786298044886169e+11
-8.845025491729685996e+01 1.421478061503207397e+11
-8.833545898524474183e+01 1.436638331562553406e+11
-8.822066305319268054e+01 1.454432061007753296e+11
-8.810586712114059083e+01 1.456134501189408875e+11
-8.799107118908850111e+01 1.465968224542087402e+11
-8.787627525703643983e+01 1.492850979960154114e+11
-8.776147932498435011e+01 1.497769909447351074e+11
-8.764668339293223198e+01 1.508475334579697876e+11
-8.753188746088017069e+01 1.604782421225718689e+11
-8.741709152882808098e+01 1.683028983241829224e+11
-8.730229559677599127e+01 1.691715980240755920e+11
-8.718749966472392998e+01 1.760984691158121033e+11
-8.707270373267181185e+01 1.854080017662669678e+11
-8.695790780061975056e+01 1.872251223425754089e+11
-8.684311186856766085e+01 1.958559790930779419e+11
-8.672831593651557114e+01 2.042522524742737732e+11
-8.661352000446348143e+01 2.063458868066763306e+11
-8.649872407241142014e+01 2.233229018277194824e+11
-8.638392814035930201e+01 2.712630805636670227e+11
-8.626913220830724072e+01 3.035544030673758545e+11
-8.615433627625515101e+01 3.357713736331196899e+11
-8.603954034420306130e+01 4.645328500744513550e+11
-8.592474441215100001e+01 6.066958840753651123e+11
-8.580994848009888187e+01 7.760598453400792236e+11
-8.569515254804679216e+01 1.642037650740822021e+12
-8.558035661599473087e+01 2.866799514143928223e+12
-8.546556068394264116e+01 3.496380419683004883e+12
-8.535076475189055145e+01 3.811607918341035645e+12
-8.523596881983849016e+01 4.054911069987470215e+12
-8.512117288778637203e+01 4.069466337321756836e+12
-8.500637695573428232e+01 3.698234391773199707e+12
-8.489158102368222103e+01 3.012564757742025391e+12
-8.477678509163013132e+01 2.474235371049260254e+12
-8.466198915957804161e+01 2.196579954649270508e+12
-8.454719322752595190e+01 1.980886098766345947e+12
-8.443239729547386219e+01 1.804254234247383545e+12
-8.431760136342177248e+01 1.717861801319746826e+12
-8.420280543136971119e+01 1.653286006143727051e+12
-8.408800949931762148e+01 1.598280243877698730e+12
-8.397321356726553176e+01 1.566682388579750488e+12
-8.385841763521344205e+01 1.534246892383682617e+12
-8.374362170316135234e+01 1.506817475807323242e+12
-8.362882577110926263e+01 1.495365184460476807e+12
-8.351402983905720134e+01 1.483040609535720459e+12
-8.339923390700511163e+01 1.465636345886861572e+12
-8.328443797495299350e+01 1.456063191566552002e+12
-8.316964204290093221e+01 1.446635470660213623e+12
-8.305484611084884250e+01 1.429419791686306152e+12
-8.294005017879675279e+01 1.415810618949354004e+12
-8.282525424674469150e+01 1.413741160607305908e+12
-8.271045831469260179e+01 1.404926083033803711e+12
-8.259566238264048366e+01 1.396609330979999268e+12
-8.248086645058842237e+01 1.389314002811276855e+12
-8.236607051853633266e+01 1.383106406252180176e+12
-8.225127458648424295e+01 1.375562543453979980e+12
-8.213647865443218166e+01 1.372465789890220459e+12
-8.202168272238006352e+01 1.368207972822342529e+12
-8.190688679032800223e+01 1.361969484480184082e+12
-8.179209085827591252e+01 1.357997434778716309e+12
-8.167729492622382281e+01 1.353418989871206543e+12
-8.156249899417173310e+01 1.347043835900121094e+12
-8.144770306211967181e+01 1.343135904029524902e+12
-8.133290713006755368e+01 1.338293716968144287e+12
-8.121811119801549239e+01 1.333878378410188721e+12
-8.110331526596340268e+01 1.328102371393952148e+12
-8.098851933391131297e+01 1.323804459660078125e+12
-8.087372340185925168e+01 1.318253434613431396e+12
-8.075892746980713355e+01 1.315476097314192139e+12
-8.064413153775504384e+01 1.314744659558710449e+12
-8.052933560570298255e+01 1.307735630306744873e+12
-8.041453967365089284e+01 1.303888219521711426e+12
-8.029974374159880313e+01 1.299445693615645996e+12
-8.018494780954674184e+01 1.294516166579425049e+12
-8.007015187749462370e+01 1.287963754727075928e+12
-7.995535594544253399e+01 1.282713537246139404e+12
-7.984056001339047270e+01 1.278375285389867676e+12
-7.972576408133838299e+01 1.268351637631228271e+12
-7.961096814928629328e+01 1.264259866093583252e+12
-7.949617221723420357e+01 1.262196622291548828e+12
-7.938137628518211386e+01 1.257689397917092285e+12
-7.926658035313002415e+01 1.252146592341340088e+12
-7.915178442107796286e+01 1.249092375491178467e+12
-7.903698848902587315e+01 1.243358122360295166e+12
-7.892219255697378344e+01 1.238014990168569824e+12
-7.880739662492169373e+01 1.235834183042369629e+12
-7.869260069286960402e+01 1.231946557719544434e+12
-7.857780476081751431e+01 1.227111691077693848e+12
-7.846300882876545302e+01 1.219964719675182129e+12
-7.834821289671336331e+01 1.216677257239151855e+12
-7.823341696466124517e+01 1.211241218040430664e+12
-7.811862103260918389e+01 1.206829149375192139e+12
-7.800382510055709417e+01 1.198941241410663818e+12
-7.788902916850500446e+01 1.195372422253858154e+12
-7.777423323645294317e+01 1.190168506117106445e+12
-7.765943730440085346e+01 1.184710429327386230e+12
-7.754464137234873533e+01 1.180473494850728027e+12
-7.742984544029667404e+01 1.175096565042525635e+12
-7.731504950824458433e+01 1.170851818210434326e+12
-7.720025357619249462e+01 1.163173952831564209e+12
-7.708545764414043333e+01 1.160322554840997559e+12
-7.697066171208831520e+01 1.157181456631724365e+12
-7.685586578003622549e+01 1.153263523717472656e+12
-7.674106984798416420e+01 1.150886118319722656e+12
-7.662627391593207449e+01 1.150038668245625732e+12
-7.651147798387998478e+01 1.143587023574447266e+12
-7.639668205182792349e+01 1.135309143615098877e+12
-7.628188611977580535e+01 1.130747126977758789e+12
-7.616709018772374407e+01 1.128634834299574219e+12
-7.605229425567165435e+01 1.123379095644480469e+12
-7.593749832361956464e+01 1.120000754277559082e+12
-7.582270239156747493e+01 1.115524631218720703e+12
-7.570790645951538522e+01 1.110697213416610107e+12
-7.559311052746329551e+01 1.103994617436763916e+12
-7.547831459541123422e+01 1.100226662706292236e+12
-7.536351866335914451e+01 1.095977616537855225e+12
-7.524872273130705480e+01 1.089411008632771118e+12
-7.513392679925499351e+01 1.085003104918464722e+12
-7.501913086720287538e+01 1.085680671615802734e+12
-7.490433493515078567e+01 1.080620575522640137e+12
-7.478953900309872438e+01 1.075183518779859253e+12
-7.467474307104663467e+01 1.072033614802469604e+12
-7.455994713899454496e+01 1.070233113084896240e+12
-7.444515120694245525e+01 1.068155733524194702e+12
-7.433035527489036554e+01 1.064640257857248047e+12
-7.421555934283827582e+01 1.058822051699485962e+12
-7.410076341078621454e+01 1.051877658417375366e+12
-7.398596747873412482e+01 1.047951550313854858e+12
-7.387117154668203511e+01 1.042993098935207153e+12
-7.375637561462994540e+01 1.041852476277761230e+12
-7.364157968257785569e+01 1.039803561490485229e+12
-7.352678375052576598e+01 1.036855797662782837e+12
-7.341198781847370469e+01 1.033527960455706177e+12
-7.329719188642161498e+01 1.028363936874377808e+12
-7.318239595436949685e+01 1.022919948749351929e+12
-7.306760002231743556e+01 1.014990894296784180e+12
-7.295280409026534585e+01 1.008272343593377075e+12
-7.283800815821325614e+01 1.006146734565487183e+12
-7.272321222616119485e+01 1.006424686663245605e+12
