# qoop (nm^-1)   I
-1.902149895361479937e+00 1.078553906250000000e+04
-1.872257780358935308e+00 1.099822070312500000e+04
-1.842365665356390458e+00 1.100135839843750000e+04
-1.812473550353845830e+00 1.123070312500000000e+04
-1.782581435351300980e+00 1.130212597656250000e+04
-1.752689320348756352e+00 1.133296484375000000e+04
-1.722797205346211502e+00 1.159554101562500000e+04
-1.692905090343666874e+00 1.170356054687500000e+04
-1.663012975341122246e+00 1.170095703125000000e+04
-1.633120860338577396e+00 1.194439160156250000e+04
-1.603228745336032546e+00 1.180996484375000000e+04
-1.573336630333487918e+00 1.210018945312500000e+04
-1.543444515330943290e+00 1.216237011718750000e+04
-1.513552400328398440e+00 1.215891308593750000e+04
-1.483660285325853811e+00 1.230238183593750000e+04
-1.453768170323308961e+00 1.243661425781250000e+04
-1.423876055320764333e+00 1.246677734375000000e+04
-1.393983940318219705e+00 1.263077343750000000e+04
-1.364091825315674855e+00 1.267213378906250000e+04
-1.334199710313130005e+00 1.299560742187500000e+04
-1.304307595310585377e+00 1.308381445312500000e+04
-1.274415480308040749e+00 1.318464746093750000e+04
-1.244523365305496121e+00 1.296079394531250000e+04
-1.214631250302951271e+00 1.321969726562500000e+04
-1.184739135300406421e+00 1.364947753906250000e+04
-1.154847020297861793e+00 1.352498535156250000e+04
-1.124954905295317165e+00 1.364383984375000000e+04
-1.095062790292772315e+00 1.381537304687500000e+04
-1.065170675290227686e+00 1.380027832031250000e+04
-1.035278560287682836e+00 1.364781542968750000e+04
-1.005386445285138208e+00 1.410305273437500000e+04
-9.754943302825934692e-01 1.412578808593750000e+04
-9.456022152800487302e-01 1.436743847656250000e+04
-9.157101002775039911e-01 1.450795800781250000e+04
-8.858179852749592520e-01 1.464194531250000000e+04
-8.559258702724146239e-01 1.492454101562500000e+04
-8.260337552698697738e-01 1.487088574218750000e+04
-7.961416402673251458e-01 1.501827636718750000e+04
-7.662495252647802957e-01 1.537679199218750000e+04
-7.363574102622356676e-01 1.543729003906250000e+04
-7.064652952596908175e-01 1.569548730468750000e+04
-6.765731802571461895e-01 1.585536816406250000e+04
-6.466810652546015614e-01 1.597218457031250000e+04
-6.167889502520567113e-01 1.619946582031250000e+04
-5.868968352495120833e-01 1.653005078125000000e+04
-5.570047202469672332e-01 1.630811230468750000e+04
-5.271126052444226051e-01 1.680991601562500000e+04
-4.972204902418777550e-01 1.666486718750000000e+04
-4.673283752393331270e-01 1.669452734375000000e+04
-4.374362602367884989e-01 1.723574609375000000e+04
-4.075441452342436488e-01 1.734711914062500000e+04
-3.776520302316990207e-01 1.782611718750000000e+04
-3.477599152291541706e-01 1.814673242187500000e+04
-3.178678002266095426e-01 1.839557226562500000e+04
-2.879756852240646925e-01 1.868349023437500000e+04
-2.580835702215200644e-01 1.888575390625000000e+04
-2.281914552189754364e-01 1.935578906250000000e+04
-1.982993402164305863e-01 1.963598046875000000e+04
-1.684072252138859582e-01 1.955838476562500000e+04
-1.385151102113411081e-01 1.994384375000000000e+04
-1.086229952087964801e-01 2.015419726562500000e+04
-7.873088020625162997e-02 2.162663671875000000e+04
-4.883876520370700192e-02 1.145168625000000000e+06
-1.894665020116215182e-02 2.707784250000000000e+06
1.094546480138247624e-02 2.912182000000000000e+06
4.083757980392710429e-02 2.477799250000000000e+06
7.072969480647195439e-02 1.964782125000000000e+06
1.006218098090168045e-01 1.643346625000000000e+06
1.305139248115614325e-01 1.436812625000000000e+06
1.604060398141060606e-01 1.278415250000000000e+06
1.902981548166506887e-01 1.094844625000000000e+06
2.201902698191957608e-01 1.021828937500000000e+06
2.500823848217403889e-01 1.316875875000000000e+06
2.799744998242850169e-01 1.320270875000000000e+06
3.098666148268296450e-01 9.131768750000000000e+05
3.397587298293742730e-01 6.810781250000000000e+05
3.696508448319193452e-01 5.860667500000000000e+05
3.995429598344639732e-01 5.286150000000000000e+05
4.294350748370086013e-01 4.900077812500000000e+05
4.593271898395532293e-01 4.415669375000000000e+05
4.892193048420983015e-01 4.164397812500000000e+05
5.191114198446429295e-01 4.076054687500000000e+05
5.490035348471875576e-01 3.754446875000000000e+05
5.788956498497321856e-01 3.448341250000000000e+05
6.087877648522768137e-01 3.217894375000000000e+05
6.386798798548218858e-01 3.073268125000000000e+05
6.685719948573665139e-01 3.004127187500000000e+05
6.984641098599111420e-01 2.939313125000000000e+05
